"#","Player","Pos","Team","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","AVG","TTL"
"65","Olamide Zaccheaus","WR","PHI","6.9","10.1","6.9","7.5","11.9","9.8","6.1","1.4","3.9","5.4","3.2","14.1","3.3","-","0","5.8","0","13.7","6.5","110"
"66","Michael Gallup","WR","DAL","-","-","-","10.4","8.4","3.8","0","8.9","BYE","7.5","7.1","11.3","18.3","6","1.2","13.6","6.9","2","7.5","105.4"
"67","Chase Claypool","WR","MIA","9.4","6.6","7.6","0","10","23.4","9.1","12.5","3.7","1.8","3.1","7.1","5.8","-","-","-","0","4.9","7","105"
"68","Josh Reynolds","WR","DET","3.8","12.8","15.6","21.1","15.2","BYE","1.8","3.4","-","-","-","-","4.9","16.1","-","5.1","1.5","2.6","8.7","103.9"
"69","Demarcus Robinson","WR","LAR","3.9","8.2","0","3","1.8","5.7","BYE","12.4","2.2","-","21.8","2.7","11.1","10.2","6.9","7.6","1.9","4.4","6.5","103.8"
"70","DeVante Parker","WR","NE","1.9","0","20.6","10.4","0","10.4","9.8","0","-","BYE","3.9","12","3.6","4.4","-","-","-","25.9","7.9","102.9"
"71","Romeo Doubs","WR","GB","8.8","4.7","21.3","13.7","5.9","6.1","0","16.2","2.8","-","-","-","-","BYE","10.5","6.6","5","0","7.8","101.6"
"72","Darnell Mooney","WR","CHI","1.8","0.6","4.3","13.4","7.2","13.8","8.3","12","17.5","9.7","12.9","-","-","BYE","-","-","-","-","9.2","101.5"
"73","Rashid Shaheed","WR","NO","-","-","-","-","-","10.4","12.3","6.8","0","2.2","1.8","7.9","11.5","BYE","18.5","8.1","13.9","7.1","8.4","100.5"
"74","Isaiah Hodgins","WR","NYG","-","-","-","-","8.1","-","-","-","BYE","6.1","3.9","6.1","15.4","15.8","7.7","22.9","14.2","-","11.1","100.2"
"75","DJ Chark Jr.","WR","CAR","15.2","0","7.6","-","-","-","-","-","-","-","0","9.6","14.8","21.4","2.8","14.8","7.6","4.4","8.9","98.2"
"76","Corey Davis","WR","FA","13.7","16.3","4.7","18.4","5.8","7.2","0","-","-","-","-","1.9","13.5","2.5","-","3.4","7.5","2.7","7.5","97.6"
"77","Nico Collins","WR","HOU","4.6","9.8","6.1","11.2","10.5","BYE","6.3","-","-","15.9","9.8","10.4","12.5","-","-","-","-","-","9.7","97.1"
"78","Mecole Hardman Jr.","WR","KC","10.6","7.5","1.2","1.4","12","13.2","28","BYE","19.9","-","-","-","-","-","-","-","-","-","11.7","93.8"
"79","Marquise Goodwin","WR","CLE","4.2","0","5.1","0","-","4.6","22.7","7.3","BYE","11.8","-","8.5","2.7","20.3","3","0","-","-","6.9","90.2"
"80","Kendrick Bourne","WR","NE","5.1","3.6","9.8","5.8","1","2.7","-","0","4.2","BYE","1.8","5.9","2.5","9.7","0","24.9","2.8","8.5","5.5","88.3"
"81","Elijah Moore","WR","CLE","9.9","6.5","8.9","8.5","2.1","0","0","0","BYE","-","3.7","14","3.7","12","9.4","3.5","3.8","2.1","5.5","88.1"
"81","Treylon Burks","WR","TEN","8.5","8.7","3.1","3.8","-","BYE","-","-","-","5.4","18.1","11","9.5","-","-","1.5","12.6","5.9","8","88.1"
"83","Rondale Moore","WR","ARI","-","-","-","3.7","13.1","10.9","4.1","23.4","14.9","18.4","-0.6","-","BYE","-","-","-","-","-","11","87.9"
"84","Allen Robinson II","WR","PIT","2.2","15.3","4.3","2.7","4.2","17.3","-","10.4","5.4","8.4","14.7","-","-","-","-","-","-","-","8.5","84.9"
"85","Quez Watkins","WR","PHI","0","14.9","0","0","4.9","0.7","BYE","0","4.5","10","11.1","12.5","8.7","5.9","5","2.9","0","3.4","5","84.5"
"86","Ben Skowronek","WR","LAR","6.5","3.6","10.6","5.3","10.1","16.7","BYE","2","0","3.4","1.4","2.5","5","15.9","1.3","-","-","-","6","84.3"
"87","Trent Sherfield","WR","BUF","1.8","2.9","1.5","9.5","1.5","1.6","7.4","4.5","5.7","16.3","-","5.3","14.5","1.7","0","4.5","5","-","5.2","83.7"
"88","Terrace Marshall Jr.","WR","CAR","-","-","-","-","7","0","5.1","12.7","14.3","5.3","10.6","1.8","BYE","2.8","8.1","7.5","3.5","4.3","6.4","83"
"89","Nick Westbrook-Ikhine","WR","TEN","2.3","2.3","7","-","9.2","BYE","0","0","0","28.9","4.8","9.8","1.4","11.3","0","4.3","1.4","0","5.2","82.7"
"90","Jauan Jennings","WR","SF","10.2","1.4","1.5","4.2","6.5","3.8","4.4","-","BYE","8","0","16.9","5.4","1.5","6.1","4.1","6.6","2","5.2","82.6"
"91","Randall Cobb","WR","NYJ","3.4","6.7","7.7","7.2","16.9","1.8","-","-","-","BYE","13.3","9.9","0","-","6.2","1.5","4","3.1","6.3","81.7"
"92","Hunter Renfrow","WR","LV","5.1","10.9","-","-","6.5","BYE","8.5","1.6","5.6","-","-","-","-","-","2.4","14.2","4.9","19.3","7.9","79"
"93","Van Jefferson","WR","ATL","-","-","-","-","-","-","-","-","0","11.7","7.1","11.9","5.9","12.4","5.2","4.9","10.7","9.1","7.9","78.9"
"94","Nelson Agholor","WR","BAL","3.8","23","4.1","7.6","0","-","0","1.2","-","BYE","3.8","18.5","3.7","8.2","1.3","0","0","0","5","75.2"
"95","Laviska Shenault Jr.","WR","CAR","-","-","17","0","-","-","1.8","7.6","0.6","14.9","4.7","4.1","BYE","7.8","0","8.3","4","1.9","5.6","72.7"
"96","Jamal Agnew","WR","JAC","2.2","0.1","2.7","21","0.3","3.4","-","-","0","3.4","BYE","14.7","4.3","7.4","8.4","1.8","0.8","1.8","4.8","72.3"
"97","Julio Jones","WR","PHI","11.6","-","-","1.7","-","-","BYE","10.1","4.8","14.3","-","8.5","5.8","8.8","-","1.5","3.3","-","7","70.4"
"98","Tyquan Thornton","WR","NE","-","-","-","-","2.7","21.3","2.9","2.3","1.5","BYE","1.5","-","5.1","6.8","3.1","1.8","15","2.3","5.5","66.3"
"99","Dante Pettis","WR","FA","12.1","0","0","0","0","18.4","4.1","5.8","2.2","2.7","0","2.2","2.4","-","2.3","9.1","0","3.9","3.8","65.2"
"100","Equanimeous St. Brown","WR","CHI","8.8","5.9","7.3","0.9","4.4","0.1","8.8","1.6","0","0.9","4.4","1.7","11.6","BYE","3","-","4","1.3","4","64.7"
"101","Trenton Irwin","WR","CIN","-","-","-","-","-","-","-","4.7","3.5","BYE","13.2","2.6","2.2","13.8","1.5","19.5","-","2.2","7","63.2"
"101","Tutu Atwell","WR","LAR","0","-","0","-","6.4","0.9","BYE","-","-","-","13.2","4.3","9.1","9.5","1.6","3.4","3","11.8","5.3","63.2"
"103","A.J. Green","WR","FA","3.3","6.6","0","-","5","2.7","-","0","-","9","10","1.5","-","1.7","0","-","3.7","18.1","4.7","61.6"
"103","Shi Smith","WR","KC","2.2","1.2","4.2","0","10.9","0","0","0","3","2.7","4.6","0","-","9.7","3.4","2.7","17","0","3.6","61.6"
"105","Jarvis Landry","WR","FA","18.4","6.5","4.2","4.7","-","-","-","-","-","6.7","12.3","4","3.4","-","0","-","-","-","6.7","60.2"
"106","Justin Watson","WR","KC","0","13","0","0","2","0","7.4","BYE","5.7","2.2","9.7","4.6","2.5","0","0","0","3.7","7.7","3.4","58.5"
"107","Ray-Ray McCloud III","WR","SF","3","2.6","2.1","1.6","0","0","16.5","2.1","BYE","4.3","0","2.2","0","2.8","2.6","13.1","5.2","0","3.4","58.1"
"108","Braxton Berrios","WR","MIA","8.7","2.2","-0.2","5.7","8.4","9.6","7.2","0","1.6","-","0","2.3","2.9","3.5","2.4","0","3.4","0","3.4","57.7"
"109","Kadarius Toney","WR","KC","2.3","2","-","-","-","-","-","BYE","3.2","19","0","-","-","-","1.5","7.8","9.1","12.4","6.4","57.3"
"110","Kendall Hinton","WR","FA","-","3","3.7","5.9","-","1.8","2.4","-","-","10.2","8.7","9.8","2.1","8.8","-","-","0","-","5.1","56.4"
"111","Rashod Bateman","WR","BAL","13.9","20.8","5.9","4.7","-","-","8.2","0","-","BYE","-","-","-","-","-","-","-","-","8.9","53.5"
"112","Tre'Quan Smith","WR","DET","-","-","14.5","2.8","2","13.3","10.9","0","5.9","0","-","1.8","-","-","-","-","-","1.6","5.3","52.8"
"113","Robbie Chosen","WR","MIA","21.2","4.2","2.4","5.6","4.2","-","0","0","0.6","-","BYE","2.7","-","9","0","-","2.3","-","4.4","52.2"
"114","Damiere Byrd","WR","FA","-","-","-","0","0","-","14.5","15.7","0","8.8","4.9","-","2.2","-","0","2.5","2.2","1","4.3","51.8"
"115","Phillip Dorsett II","WR","DEN","0","-","2.5","0","0","-","12.5","1.6","9.9","4.2","0","1.5","3.8","3.8","0","7.5","4.4","-","3.4","51.7"
"116","Wan'Dale Robinson","WR","NYG","1.5","-","-","-","-","12.7","11","3.5","BYE","3.5","19.4","-","-","-","-","-","-","-","8.6","51.6"
"117","Michael Thomas","WR","NO","22.7","18.5","9.9","-","-","-","-","-","-","-","-","-","-","BYE","-","-","-","-","17","51.1"
"118","Brandon Powell","WR","MIN","2.3","-1","5.7","1.1","0.1","8","BYE","0","1.4","0.7","3.5","2.6","12.4","0","1.7","4.5","1.9","2.7","2.8","47.6"
"119","Sammy Watkins","WR","FA","4.8","12.3","-","-","-","-","5.6","1.3","1.9","7.7","0","-","-","-","-","5","-","7.9","5.2","46.5"
"120","David Bell","WR","CLE","-","1.6","1.6","5.5","1.6","2.3","1.7","4.7","BYE","5.4","6.2","6.3","0","5.7","-","2.8","0","0","3","45.4"
"121","Skyy Moore","WR","KC","4","0","-2","5.1","3.5","3.4","-2","BYE","0","1.6","11.3","6.6","1.2","1.7","1.2","1.5","6.3","-","2.7","43.4"
"122","Ashton Dulin","WR","IND","7.6","13.2","1.7","3.8","2.8","-","-","-","-","-","0","0","8.4","BYE","5","0","-","-","4.3","42.5"
"123","Scott Miller","WR","ATL","-","7.2","1.4","-","7.5","0","2.6","3.3","12.3","4.5","-","-","1.7","0","-","0","-","1.8","3.5","42.3"
"124","KhaDarel Hodge","WR","ATL","6.8","7.7","-","0","8.3","0","0","-","2.9","11.7","2.3","-","0","BYE","0","0","1.5","-","3.2","41.2"
"125","Amari Rodgers","WR","FA","0","0","0","0","0","2.4","1.4","3.2","0","-2","-","-","-","16","4.6","4.7","3.6","5.2","2.6","39.1"
"126","Marquez Callaway","WR","PIT","-","-","7.4","8.3","2.5","6.6","4","2","5.4","-","1.6","-","0","-","-","-","-","0","3.8","37.8"
"127","Zach Pascal","WR","ARI","1.7","3.4","4.8","0","-","0","-","13.7","1.8","2","1.9","0","3.6","1.5","0","1.6","0","-","2.4","36"
"128","Byron Pringle","WR","WAS","3.2","0","2.1","-","-","-","-","-","-","2.2","0","9.2","-","BYE","11.9","5.4","0","1.5","3.6","35.5"
"129","Sterling Shepard","WR","NYG","15.1","9.4","9.9","-","-","-","-","-","BYE","-","-","-","-","-","-","-","-","-","11.5","34.4"
"130","Khalil Shakir","WR","BUF","-","0","-","4.3","16.5","2.4","BYE","0","-","1.6","-","-","2","0","-","3.5","-","3.8","3.4","34.1"
"131","Velus Jones Jr.","WR","CHI","-","-","-","-2","7.9","0.8","-","4.8","-","-","0","0.6","0.1","BYE","-0.7","7.2","1.3","14","3.1","34"
"132","Jalen Nailor","WR","MIN","-","-","-","2.3","-","-","BYE","-","-","0","2.5","0","-","0","0","-","17.9","10.2","4.1","32.9"
"133","Dyami Brown","WR","WAS","-","-","0","1.6","24.5","0","-","-","0","2.5","-","2.7","-","BYE","1.5","-","-","0","3.6","32.8"
"134","Steven Sims Jr.","WR","HOU","-","-","-","-","0","-0.5","-","4","-","2.7","-0.3","2.9","1.9","7.1","3.9","1.7","6.4","1.6","2.6","31.4"
"135","River Cracraft","WR","MIA","-","7.2","8.1","0","0","0","-","-","-","-","BYE","9.5","4.9","-","-","-","-","1.5","3.9","31.2"
"136","Lawrence Cager","WR","NYG","0","-","-","-","-","-","-","0","BYE","8.9","4","3","-","-","-","-","-","14.9","5.1","30.8"
"137","Keelan Cole Sr.","WR","LV","-","-","2.2","0","0","BYE","-","5","-","0","3.1","3.2","0","2.1","13","0","-","1.5","2.5","30.1"
"138","Denzel Mims","WR","PIT","-","-","-","-","-","-","1.4","9.6","2.2","-","5.5","2.1","0","6.5","2.3","-","0","-","3.3","29.6"
"139","Jalen Reagor","WR","NE","0","3.4","1.2","0","7.1","0","-","0","0","0","2.4","3.5","5.6","0","-0.5","0","0","4.2","1.6","26.9"
"140","Cedrick Wilson Jr.","WR","MIA","4.8","0","-","-","4","-","0","0","4.3","1.7","BYE","4.6","0","3.9","3.1","0","0","-","2","26.4"
"141","KJ Hamler","WR","BUF","0","-","0","6.5","2","6.4","2.8","8.1","-","-","-","-","-","-","-","-","-","-","3.7","25.8"
"142","N'Keal Harry","WR","MIN","-","-","-","-","-","-","2.4","10.4","1.6","-","-","-","5.9","-","-","-","2.6","1.7","4.1","24.6"
"143","DeSean Jackson","WR","FA","-","-","-","-","-","-","-","-","2.6","-","-","9.4","3","5.4","0","2","1.9","-","3.5","24.3"
"144","Breshad Perriman","WR","FA","-0.7","13.5","5.4","-","-","0","-","2.1","1.1","-","-","0","-","-","-","-","-","1.9","2.9","23.3"
"145","Tom Kennedy","WR","DET","-","-","-","8.4","0","BYE","3.4","-","2.6","5.4","2.3","0","-","-","-","-","-","-","3.2","22.1"
"146","David Sills","WR","DEN","-","6.7","4","1.5","3.2","1.8","2.9","1.5","BYE","-","-","-","-","-","-","-","-","-","3.1","21.6"
"147","Jeff Smith","WR","ARI","-","2.7","-","0","2.1","-","0","3.3","1.6","-","-","-","BYE","-","11.7","-","-","-","3.1","21.4"
"148","Kenny Golladay","WR","FA","4.2","-","0","0","-","-","-","-","-","0","4.9","-","-","-","-","-","-","11","3.4","20.1"
"149","Samori Toure","WR","GB","-","-","-","-","-","-","1.4","10.7","5.4","-","-","-","1.7","BYE","-","-","-","-","4.8","19.2"
"150","T.Y. Hilton","WR","FA","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","6.2","9","3.9","6.4","19.1"
"151","Michael Bandy","WR","DEN","-","-","-","6.9","-","1.4","0.5","-","7.6","0","0","0","2.5","-","-","-","-","-","2.4","18.9"
"151","Marcus Johnson","WR","FA","-","-","-","-","6.5","4.5","0","1.3","-","-","-","-","0","-","0","0","-","6.6","2.4","18.9"
"153","Anthony Schwartz","WR","MIA","4.9","-","-","-","0","0","-","-","-","1.3","0","11.8","0.8","-","-","-","-","-","2.7","18.8"
"154","Cam Sims","WR","CAR","0","0","-","-","1.7","1.6","2.2","3.1","2.2","0","2.7","-","0.8","-","-","0","2.6","0","1.3","16.9"
"155","Dax Milne","WR","WAS","0","1.6","2.2","0","0","1.5","1.4","1.4","7.6","0","0","-","-","BYE","0","0","0","0","1","15.7"
"156","Jameson Williams","WR","DET","-","-","-","-","-","BYE","-","-","-","-","-","-","0","11.1","0","0","4","0","2.5","15.1"
"157","Brandon Johnson","WR","DEN","-","-","-","-","-","-","-","-","BYE","-","1.2","9","-","0","6","-","-","-2","2.8","14.2"
"158","Dee Eskridge","WR","SEA","1","1.6","-","2.6","0","6.9","0.4","1.3","0","0","BYE","-","-","-","-","-","-","-","1.5","13.8"
"159","Jalen Virgil","WR","DEN","-","-","-","-","-","-","-","-","BYE","13.6","-","-2","0","1.9","0","0","-","0","1.9","13.5"
"160","James Proche II","WR","CLE","0","-","-","-","1.7","-","0","5.4","4.2","-","0","0","1.9","-","0","0","0","0","1.1","13.2"
"161","Gunner Olszewski","WR","NYG","0","-0.2","0","0","-","0","0","0","BYE","1.4","5.9","0.9","0.2","1.7","1.3","-","0.6","0.4","0.8","12.2"
"162","Jamison Crowder","WR","WAS","5.8","2.6","1.9","1.7","-","-","-","-","-","-","-","-","-","BYE","-","-","-","-","3","12"
"163","Kyle Philips","WR","TEN","10.6","-0.5","-","0","1.7","BYE","-","-","-","-","-","-","-","-","-","-","-","-","3","11.8"
