"#","Player","Pos","Team","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","AVG","TTL"
"25","Chigoziem Okonkwo","TE","TEN","1.7","0","-","12.8","0","BYE","0","1.3","5.8","5.1","4.1","6.5","10.8","18.5","10","2","5.4","13.2","6.1","97.2"
"26","Cade Otton","TE","TB","0","1.4","-","5.9","10.3","4.3","10.4","3.5","17.8","6.5","BYE","0","14.8","6.8","3","3.2","3.7","1.5","5.8","93.1"
"27","Isaiah Likely","TE","BAL","0","8.3","1.8","-","2.7","5","2.6","19.7","9.4","BYE","1.1","-","7","-","3.8","1.4","10.2","18.3","6.5","91.3"
"28","Will Dissly","TE","SEA","13.3","2","12.4","13.9","4.1","2.2","8.5","3.2","5.4","4.8","BYE","3.7","4.2","4","2.3","2.9","-","-","5.8","86.9"
"29","Greg Dulcich","TE","DEN","-","-","-","-","-","12.4","11.1","12.7","BYE","2.1","7","3.1","14.5","7.2","2.1","13.9","-","-","8.6","86.1"
"30","Foster Moreau","TE","NO","-","6","7.4","-","-","-","5.8","9.1","4.4","13.3","4.3","12.3","4.2","0","4","3.9","8.5","2","6.1","85.2"
"31","Darren Waller","TE","NYG","11.9","17","5.2","5.4","-","-","-","0","BYE","-","-","-","-","-","13.8","9.8","16.2","5.5","9.4","84.8"
"32","Logan Thomas","TE","WAS","7.5","12.7","2.5","6.9","-","-","-","-","0","3.2","11.5","1.7","5","BYE","1.6","9.5","11.6","3.6","5.9","77.3"
"33","Kyle Pitts","TE","ATL","3.9","3.9","13.7","3.5","-","10.9","3.9","19","4.7","4.8","7.3","-","-","BYE","-","-","-","-","7.6","75.6"
"34","Daniel Bellinger","TE","NYG","-","8.6","8","5.3","10.4","14.8","2.3","-","BYE","-","-","-","7.4","4.9","1.4","4.7","7.2","-","6.8","75"
"35","Jelani Woods","TE","IND","-","-","15.3","4.3","0","10.7","1.4","-","1.2","-","-","17.8","4.8","BYE","4.6","7.3","4.9","1.9","6.2","74.2"
"36","Noah Gray","TE","KC","2","3.2","3.6","6.1","1.7","4.3","2","BYE","7.5","10","3.5","3.6","2.5","7.5","6.1","1.8","2.2","2.4","4.1","70"
"37","Colby Parkinson","TE","SEA","12.3","-","6.4","4.8","-","3.1","3.8","1.5","2.6","1.7","BYE","-","2.2","2","0","7.5","14.6","6.7","4.9","69.2"
"38","Brock Wright","TE","DET","-","3.5","-","0","-","BYE","9.7","1.6","0","7.2","4","2.6","4.5","0","12.1","2.1","16.3","0","4.5","63.6"
"39","Harrison Bryant","TE","CLE","3.8","7.5","-","5.8","0","4.8","3.5","-","BYE","10.5","8.1","2.9","2.4","1.8","2.7","-","3.9","4","4.4","61.7"
"40","Trey McBride","TE","ARI","-","-","-","5.4","-","0","0","0","-","1.7","5.4","1.1","BYE","5.8","9.5","4.7","20.8","7.1","5.1","61.5"
"41","Kylen Granson","TE","IND","5.2","3.4","2.7","10.2","2.6","7.8","1.6","4.1","0","9.7","2.6","-","5.9","BYE","5.4","-","-","-","4.7","61.2"
"42","C.J. Uzomah","TE","NYJ","-","-","1.5","0","3.2","3.7","1.5","3.7","4.6","BYE","0","4.7","4.1","1.7","18.1","4","5.4","-","4","56.2"
"43","Irv Smith Jr.","TE","CIN","0","14.6","5.2","5.3","8.2","10.7","-","6.8","-","BYE","-","-","-","-","-","-","-","4.4","6.9","55.2"
"44","MyCole Pruitt","TE","ATL","-","-","-","-","-","7.2","-","-","1.6","1.6","2.7","8.9","7.7","BYE","4","0","8.9","12.4","5.5","55"
"45","Mo Alie-Cox","TE","IND","4.6","1.9","1.9","26.5","1.7","-","-","0","3.3","-","2.4","3.4","-0.4","BYE","0","1.2","0","7.4","3.9","53.9"
"46","Tommy Tremble","TE","CAR","1.1","-","1.7","6.4","0","-","9.9","3.7","7.1","0","0","1.2","BYE","0","4","3.8","12.3","1.2","3.5","52.4"
"47","Jonnu Smith","TE","ATL","6.3","0","6.5","-","-","8.1","1.4","4","5.1","-","8.5","-","2.6","0","4.4","5.1","-","-","4.3","52"
"48","Jake Ferguson","TE","DAL","-","-","3.3","1.7","-","14","1.7","7.1","BYE","-","3.5","8.7","1.9","-","-","3.4","1.7","1.4","4.4","48.4"
"49","Adam Trautman","TE","DEN","-","-","1.9","6.7","11.2","1.8","-","-","1.8","4.2","4.2","2.7","4.8","-","0","0","2.6","2.8","3.4","44.7"
"50","Shane Zylstra","TE","DET","-","-","0","-","-","BYE","-","-","7.1","0","-","-","1.4","3.8","1.4","25.6","1.7","0","4.6","41"
"51","Josh Oliver","TE","MIN","-","-","8.8","-","0","4.1","0","1.4","2.9","-","1.2","17.6","-","-","3.3","1.6","0","0","3.4","40.9"
"52","Ian Thomas","TE","CAR","7.3","2.3","3.3","1.6","2.8","4.2","1.3","1.2","-","-","5.4","4.1","BYE","3.1","0","2.2","1.9","-","2.9","40.7"
"53","Durham Smythe","TE","MIA","2.4","1.5","5.3","0","7.9","-","-","-","0","0","BYE","7.4","4.1","-","0.8","1.8","1.9","6.9","3.1","40"
"54","Peyton Hendershot","TE","DAL","-","-","7.3","0","0","4.2","8.5","3.5","BYE","0","0.8","6.2","0","-","9","-","0","-","3.3","39.5"
"55","Johnny Mundt","TE","MIN","4.7","4.8","4.3","0","2.6","2.1","BYE","7.1","1.1","-","1.8","4","2.2","-","1.7","2.6","-","-","3","39"
"56","Cameron Brate","TE","FA","1.7","1.9","10.2","7.2","-","3.4","-","-","-","1.8","-","3.5","-","3.2","4.5","-","-","-","4.2","37.4"
"57","Mitchell Wilcox","TE","CIN","-","1.3","1.9","2.8","-","-","3.4","1.3","-","BYE","-","-","2.3","2","12.4","9.5","-","-","4.1","36.9"
"58","O.J. Howard","TE","FA","17.8","1.7","0","4.7","0","-","-","4.4","2.4","0","1.9","0","-","-","-","-","3.6","-","3.3","36.5"
"59","Connor Heyward","TE","PIT","0","0","-","-","3.2","6.9","1.6","0","BYE","2.9","0","0","8.7","2.3","0","2.1","0","8.1","2.4","35.8"
"59","Eric Saubert","TE","HOU","0","9.2","0","3.5","8.6","BYE","0","0","-","2.2","3.6","-","0","1.2","1.5","0","6","-","2.6","35.8"
"61","Zach Gentry","TE","LV","6","-","-","1.2","9.3","1.4","2","1.3","-","0","2.8","0.6","1.8","0","1.4","1.1","-","3.3","2.3","32.2"
"62","John Bates","TE","WAS","0","3.5","0","5.9","6.9","-","-","1.6","1.5","-","0","11.4","-","BYE","0","-","-","-","3.1","30.8"
"63","Teagan Quitoriano","TE","HOU","-","-","-","-","-","BYE","-","-","7.2","-","0","4","0","-","7.8","0","-","11.3","4.3","30.3"
"64","Jody Fortson","TE","KC","7.1","0","0","8","-","-","1.8","BYE","-","-0.4","7.1","4.6","1.6","-","0","-","-","-","3","29.8"
"65","Donald Parham Jr.","TE","LAC","-","-","-","-","0","8.3","-","BYE","-","-","-","-","-","-","6.5","1.8","7.3","5.1","4.8","29"
"66","Eric Tomlinson","TE","IND","0","-","-","-","0","2.6","4.1","0","-","0","-","-","-","3.1","11.8","-","-","7.3","3.2","28.9"
"67","James Mitchell","TE","DET","-","-","-","-","-","BYE","-","2.4","8.8","1.4","-","3.2","-","-","3.2","5.1","2.5","1.7","3.5","28.3"
"68","Brevin Jordan","TE","HOU","1.5","2.3","-","-","-","BYE","0","3.9","1.5","-","-","-","8.6","-","1.9","4.1","3","-","3","26.8"
"69","Marcedes Lewis","TE","CHI","-","-","-","-","7.2","-","-","-","2.9","0.9","-","-","2","BYE","2.4","11.2","-","-","4.4","26.6"
"70","Albert Okwuegbunam","TE","PHI","8.3","0","2.2","-","1.5","-","BYE","-","-","-","-","-","-","-","-","-","13.5","0","4.3","25.5"
"71","Josiah Deguara","TE","GB","4.8","-","-","0","3.9","1.9","-","1.9","9.1","-","-","-","0","BYE","-","1.4","1.4","-","2.7","24.4"
"72","Geoff Swaim","TE","ARI","4.9","-","10.9","-","1.5","-","0","-","-","0","1.3","0","1.4","0","-","0.9","1.4","1.5","2","23.8"
"73","Pharaoh Brown","TE","NE","2.7","5.4","6.1","-","-","4.1","0","0","-","3.3","0","-","2.1","-","-","-","-","-","2.6","23.7"
"74","Jack Stoll","TE","PHI","-","-","1.4","-","-","3.1","BYE","0","2.3","2.1","1.7","0","7.1","4","1.6","-","-","-","2.3","23.3"
"75","Tanner Hudson","TE","CIN","-","4.2","-","2.8","-","-","0","8.8","-","5.4","-","2","-","-","-","-","-","-","3.9","23.2"
"76","Dan Arnold","TE","FA","-","1.8","-","3.6","3","-","3.4","1.8","2.9","1.8","-","-","0","1.5","-","2.7","0","-","2","22.5"
"77","Ko Kieft","TE","TB","-","0","0","2.9","0","0","2.8","1.9","1.6","-","BYE","7.5","2.2","2.1","0","0","0","-","1.5","21"
"78","Quintin Morris","TE","BUF","-","1.6","4.2","0","4.9","0","BYE","-","-","-","-","1.3","-","-","8.4","0","-","0","2.3","20.4"
"79","Chris Myarick","TE","FA","7.1","0","1.6","-","1.4","-","4.1","2","-","0","-","3.3","0","0","-","-","-","-","2","19.5"
"79","Ross Dwelley","TE","SF","2.1","10.8","-","0","0","-","-","6.6","BYE","-","-","-","-","-","-","-","-","-","3.9","19.5"
"81","Anthony Firkser","TE","DET","1.6","-","3.2","-","2.1","BYE","-","-","-","-","-","2.6","4.4","-","0","3","-","2.1","2.4","19"
"82","Giovanni Ricci","TE","CAR","0","2.6","2.5","0","5.7","-","0","0","1.8","1.2","-","-","BYE","-","-","-","4.2","0","1.6","18"
"83","Brycen Hopkins","TE","LAR","-","-","-","-","-","-","BYE","-","0","2.1","-","2.2","-","1.8","-","8.7","3.1","0","2.6","17.9"
"84","Parker Hesse","TE","ATL","1.5","1.5","0","3.2","1.9","-","-","1.9","-","0","-","1.9","2.6","BYE","0","1.8","-","1.6","1.5","17.9"
"85","Tre' McKitty","TE","BUF","5.4","-","0","1.4","0","0","0","-","-","5.1","-","0","1.8","1.5","-","2","0","0","1.3","17.2"
"86","Armani Rogers","TE","WAS","3.3","-","0","-","0","0","5.8","2.3","2.4","0","-","-","-","BYE","-","-","-","0.2","1.6","14"
"87","Grant Calcaterra","TE","PHI","-","-","5","-","-","-","BYE","-","-","-","0","0.8","2.9","4.4","0","-","-","-","2.2","13.1"
"88","Andrew Beck","TE","HOU","7.2","-0.1","-","0","0","1.7","0","-","-","-","-","-","-","-","0.1","-","3","0","1.3","11.9"
"89","Kyle Rudolph","TE","FA","-","-","2.2","-","0","-","1.8","0","-","-","-","-","-","-","-","-","-","7.8","2.4","11.8"
"90","Nick Vannett","TE","LAC","-","-","1.5","-","-","-","-","1.8","-","-","-","-","0","1.9","2.5","0","-","3.8","1.6","11.5"
"91","Chris Manhertz","TE","DEN","-","-","-","1","3.5","0","0","0.9","1.7","-","-","-","0","3.1","-","-","-","-","1.3","10.2"
"92","Blake Bell","TE","KC","-","-","-","-","-","-","-","BYE","-","-","-","-","-","-","-","-","8.7","1.3","5","10"
"93","Tyler Kroft","TE","MIA","1.9","-","-","-","-","-","-","1.6","-","-","BYE","-","2.4","0","3.8","0","-","-","1.6","9.7"
"94","Charlie Kolar","TE","BAL","-","-","-","-","-","-","-","-","-","BYE","-","-","-","-","-","-","-","8.9","8.9","8.9"
"95","Luke Farrell","TE","JAC","-","-","-","-","-","2.1","-","-","2.5","-","BYE","-","1.3","-","-","-","-","2.1","2","8"
"96","Tyler Mabry","TE","SEA","-","-","-","-","-","-","-","-","-","-","BYE","-","-","-","-","-","7.7","-","7.7","7.7"
"97","Ryan Griffin","TE","FA","0","2.8","-","-","1.1","0","1.5","-","-","0","0","-","-","-","0","1.2","0","-","0.7","6.6"
"97","Trevon Wesco","TE","TEN","-","-","-","3.3","-","BYE","-","0","2","0","-","1.3","-","-","-","-","0","-","1.1","6.6"
"97","Tyler Davis","TE","GB","1.3","0","4.6","0","0.7","-","0","-","-","-","-","0","-","BYE","0","0","0","0","0.6","6.6"
"97","Stephen Sullivan","TE","CAR","-","2.3","-","0","-","0","-","4.3","-","-","-","-","BYE","0","0","0","0","-","0.8","6.6"
"101","Stone Smartt","TE","LAC","-","-","-","-","-","-","-","BYE","-","-","1.6","-","2.3","1.8","-","-","-","-","1.9","5.7"
"102","Ben Ellefson","TE","FA","1.2","-","4.4","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","2.8","5.6"
"103","Kendall Blanton","TE","FA","-","-","3.8","1.7","-","-","-","-","-","-","-","-","-","-","-","-","-","-","2.8","5.5"
"104","Jesper Horsted","TE","LV","-","-","0","-","4.9","BYE","-","0","-","-","0","0","-","-","-","-","-","-","1","4.9"
"105","Maxx Williams","TE","FA","-","-","-","-","-","-","-","-","-","-","1.7","-","-","-","3.1","0","-","-","1.6","4.8"
"106","Cole Turner","TE","WAS","-","-","-","-","0","4.3","0","-","-","-","0","0","0","BYE","-","0","-","-","0.6","4.3"
"107","Stephen Anderson","TE","LAC","0","1.2","0","0","-","-","0","BYE","-","0","0","-","-","2.7","-","0","-","-","0.4","3.9"
"108","Sean McKeon","TE","DAL","-","-","-","-","-","2","-","-","BYE","1.1","-","-","0","-","-","-","-","-","1","3.1"
"109","Mason Schreck","TE","FA","-","-","-","1","1.6","-","-","-","-","-","-","-","-","-","-","-","-","-","1.3","2.6"
"110","Devin Asiasi","TE","TEN","-","-","-","0","-","0","-","-","0","-","0","-","-","-","-","2.5","-","-","0.5","2.5"
"111","Jeremy Ruckert","TE","NYJ","-","0","-","-","-","-","-","-","-","BYE","-","-","-","-","-","-","-","1.8","0.9","1.8"
"112","Drew Sample","TE","CIN","1.2","0.6","-","-","-","-","-","-","-","BYE","-","-","-","-","-","-","-","-","0.9","1.8"
"113","Tommy Sweeney","TE","FA","-","-","-","-","-","1.7","-","-","-","-","-","-","0","-","-","-","-","-","0.9","1.7"
"114","Jacob Harris","TE","PHI","-","-","0","-","-","-","BYE","-","-","-","0","1.6","-","-","-","-","-","-","0.5","1.6"
"115","Richard Rodgers","TE","FA","0","-","-","-","-","-","-","-","0","1.4","-","-","-","-","-","-","-","-","0.5","1.4"
"116","J.P. Holtz","TE","FA","-","-","-","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0"
"116","Tyree Jackson","TE","NYG","-","-","-","-","-","-","-","-","BYE","-","0","-","-","-","0","-","-","-","0","0"
"116","Nikola Kalinic","TE","LAR","-","-","-","-","-","-","BYE","-","-","-","-","-","-","-","-","-","0","-","0","0"
"116","Kenny Yeboah","TE","NYJ","-","0","-","-","-","-","-","-","-","BYE","-","-","-","0","-","0","-","-","0","0"
"116","Chris Pierce Jr.","TE","CAR","-","-","-","-","-","-","-","-","-","-","-","0","BYE","-","-","-","-","-","0","0"
"116","Nick Boyle","TE","FA","-","-","-","-","-","-","-","-","-","-","-","0","0","-","-","0","-","-","0","0"
"116","Hunter Long","TE","LAR","-","-","0","-","-","0","BYE","0","-","-","-","-","-","-","-","-","-","-","0","0"
"116","Miller Forristall","TE","LAR","-","-","0","-","-","-","BYE","-","-","-","-","-","-","-","-","-","-","-","0","0"
"116","Jake Tonges","TE","SF","-","-","0","-","-","-","-","-","BYE","-","-","-","-","-","-","-","-","-","0","0"
"116","Beau Brinkley","TE","FA","-","-","-","-","-","-","-","-","-","0","-","-","0","-","-","-","-","-","0","0"
"116","Noah Togiai","TE","PHI","0","-","-","-","-","-","BYE","-","-","-","-","-","-","-","-","-","-","-","0","0"
"116","Austin Allen","TE","FA","-","-","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0"
"116","Charlie Woerner","TE","SF","-","-","-","0","0","0","-","-","BYE","-","-","0","-","0","-","-","-","-","0","0"
"116","Jared Pinkney","TE","FA","-","-","-","-","-","-","-","0","-","0","-","-","-","-","-","-","-","-","0","0"
"116","James Winchester","TE","KC","-","-","-","-","-","-","0","BYE","0","-","-","-","-","-","-","-","-","0","0","0"
"116","Kevin Rader","TE","TEN","-","-","-","-","0","BYE","0","-","-","0","-","-","0","0","0","-","-","-","0","0"
""
""
