"#","Player","Pos","Team","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","AVG","TTL"
"44","James Cook","RB","BUF","-1.8","5.3","8","0","9.1","0.8","BYE","8.6","5.3","2.2","8.6","3.8","16.5","2.5","11.9","17.8","1.8","7.1","6.3","107.5"
"45","Kenyan Drake","RB","FA","5.6","0.8","-","-","3.7","19.7","0.5","16.7","24.9","-","7.3","0.2","6.6","2.2","-","-","-","15.9","8.7","104.1"
"46","Clyde Edwards-Helaire","RB","KC","22.4","15.8","14.9","22.4","6.5","3.3","9.2","BYE","2.9","0","0.9","-","-","-","-","-","-","-","9.8","98.3"
"47","Jaylen Warren","RB","PIT","0.7","2.5","4.3","3.2","10.3","0.2","4.4","10.5","BYE","10.7","1.9","-","3.9","4.7","11.9","4","12.8","7.3","5.8","93.3"
"48","Damien Harris","RB","BUF","7.8","16.7","12.6","15.4","2.2","-","2","7.2","-","-","11.3","1.6","-","-","-","-","7.9","6.2","8.3","90.9"
"49","Eno Benjamin","RB","NO","9.1","8.1","4.3","5.5","14.3","9.5","23.3","8.5","3.7","0","-","-","-","0.1","-","-","2.9","0.3","6.9","89.6"
"50","James Robinson","RB","NO","19.9","15.8","20.6","2.9","5.9","6.5","0","1.7","13.3","-","1","-","1","BYE","-","-","-","-","8.1","88.6"
"51","Alexander Mattison","RB","MIN","3.6","4.4","11.4","8.8","7","0.3","BYE","10","1.1","2.9","1.8","1.1","9.8","-0.1","0.1","1.7","5.5","19","5.2","88.4"
"52","Kenneth Gainwell","RB","PHI","11.2","2.8","0.6","8.7","2","2.5","BYE","2.1","12.8","2.2","0","11.6","8.3","1","3.4","9.8","3.7","5.2","5.2","87.9"
"53","Chuba Hubbard","RB","CAR","0.3","-2","2.5","0","-","1.7","15.3","-","-","1.4","4.5","6.5","BYE","18.9","9.7","12.5","9.5","6.9","6.3","87.7"
"54","Melvin Gordon III","RB","FA","7.2","6.3","16.5","-1.2","13.3","0.8","7","14.2","-","11","12","-","-","-","-","-","-","-","8.7","87.1"
"55","Deon Jackson","RB","NYG","-","-0.3","-","-","13.1","28.1","0.3","-0.4","5.6","-","5","-","0.6","-","10.6","3.9","1","17","7","84.5"
"56","Nyheim Hines","RB","BUF","11.4","7.7","8","2.3","1.8","-","9.3","12.9","0","1.9","-0.8","0.3","2.8","1.7","8","2.1","-","12","5.1","81.4"
"57","J.K. Dobbins","RB","BAL","-","-","6","22.3","4.4","1.5","-","-","-","BYE","-","-","-","18","13.8","5.9","9.3","-","10.2","81.2"
"58","Dontrell Hilliard","RB","FA","21.9","-","5.4","5.8","12.3","-","0.4","10.5","1.8","1.8","8.8","4.9","3.6","0","-","-","-","-","6.4","77.2"
"59","Chase Edmonds","RB","TB","10.5","5.1","15.7","10","0.1","5.1","1.7","1.4","-","1.9","0.6","-","-","-","-","7.3","10.3","4.5","5.7","74.2"
"60","Darrell Henderson Jr.","RB","FA","12.3","10.7","1.7","6.9","7","13.2","-","5","5.6","10.2","0.9","-","-","-","-","-","-","-","7.4","73.5"
"61","Rex Burkhead","RB","FA","12","2.9","7","14.9","4.8","-","6.9","1.2","2.5","5","-","1.5","-","1.2","3.7","2.7","4","1.1","4.8","71.4"
"62","JaMycal Hasty","RB","NE","-","-","0","4.2","0.6","12.2","0.6","4","2.1","1.3","-","20.5","-","1.3","2.5","3.1","17.6","0.5","5","70.5"
"63","Joshua Kelley","RB","LAC","5.5","3.5","2.3","1.5","16.2","-","-","BYE","-","-","-","4","3","4.5","10.1","5.2","5.6","3.4","5.4","64.8"
"64","Zack Moss","RB","IND","7.6","1.7","6.2","0.6","0.7","-","-","-","-","0.4","0.7","0.2","1.8","BYE","8.1","8","7.4","21.1","5","64.5"
"65","Matt Breida","RB","NYG","2.4","-0.4","0.3","1.8","4.7","3.1","4.3","2.5","BYE","2","9.9","2.5","1.4","3.5","2.2","0.9","7.7","11","3.5","59.8"
"66","Gus Edwards","RB","BAL","-","-","-","-","-","-","18.6","6.5","-","BYE","-","9.2","1.2","6.6","5.5","9.9","0.2","1.6","6.6","59.3"
"67","Zonovan Knight","RB","DET","-","-","-","-","-","BYE","-","-","-","-","-","13.3","16.8","15.7","2.3","2.3","6.4","2.2","8.4","59"
"68","J.D. McKissic","RB","FA","7.8","13.3","10","8.6","8.7","2","0.4","5","-","-","-","-","-","-","0","-","-","-","6.2","55.8"
"69","Ameer Abdullah","RB","LV","0","3.3","0","0","0","BYE","2.7","6.8","1.8","7.3","3.5","14.5","0.4","3.7","3.4","4.7","-","2","3.4","54.1"
"70","Kyle Juszczyk","RB","SF","0","6.1","3.4","5.4","4.7","7.3","6.4","-","BYE","-","0.4","2.2","10.2","2.7","-","-","0.9","3.9","4.1","53.6"
"71","Rashaad Penny","RB","PHI","8.7","1.5","7.9","28.7","5.4","-","BYE","-","-","-","-","-","-","-","-","-","-","-","10.4","52.2"
"72","Justin Jackson","RB","FA","-","0","0","8.7","1.4","-","0.2","0","2.7","4.8","8.7","2.9","5.3","10.1","4.1","-0.1","-","2.3","3.4","51.1"
"73","Mark Ingram II","RB","FA","1.3","6.1","7.8","7.3","3.6","6.7","5.2","1.2","-","-","-","1","9.9","-","-","-","-","-","5","50.1"
"74","Dare Ogunbowale","RB","HOU","-","0","-","0","0","BYE","11.2","1","0","2.3","1.5","9","4.1","2.1","1.4","2.8","4.5","8.8","3.2","48.7"
"75","DeeJay Dallas","RB","SEA","0","-1","5.8","0","2","0.1","6.1","0","0.4","0","BYE","3.5","3.7","-","-","10.2","12.8","3.6","3.1","47.2"
"76","Boston Scott","RB","PHI","7","3.1","0","-","-","1.6","BYE","2.1","0.5","0.5","3.2","2.4","3.1","10.7","0","0","0.6","11.4","3.1","46.2"
"77","Caleb Huntley","RB","FA","-","0.3","-","11.6","3.4","5.9","2.2","9.1","3.4","3.2","1.6","2.3","1.7","-","0.2","-","-","-","3.7","44.9"
"78","Elijah Mitchell","RB","SF","4.1","-","-","-","-","-","-","-","BYE","9.8","5.9","6.3","-","-","-","-","-","17.5","8.7","43.6"
"79","Travis Homer","RB","CHI","0.2","8.2","0.7","0","-","0","-","4.1","6.2","0","-","13.3","-","5.4","5","0","-","-","3.6","43.1"
"80","Raheem Blackshear","RB","CAR","-","-","-","-","0","0","-0.5","0.1","15.3","3.2","3.4","0.1","BYE","11.9","0","8.5","0.9","0.1","3.3","43"
"81","Ty Johnson","RB","BUF","-","1.4","-","0","0","-","1.9","0.6","1.7","-","0.4","14.8","10.1","-","-","0.7","6.7","4.5","3.6","42.8"
"82","Javonte Williams","RB","DEN","19.8","9.5","9","3.7","-","-","-","-","BYE","-","-","-","-","-","-","-","-","-","10.5","42"
"83","Justice Hill","RB","BAL","3.1","1.6","6","7.7","-","-","0.6","2.8","2.9","BYE","6.8","0.3","2.6","0","2.8","1.4","0","3.4","2.8","42"
"84","Marlon Mack","RB","ARI","-","0","-","0","-","-","-","-","-","-","-","2.2","1.9","15.7","16.3","2.2","0","-","4.8","38.3"
"84","Alec Ingold","RB","MIA","2","3.6","0","-","-","3.2","-","7.6","-","14.5","BYE","1","4.5","0","1.9","0","0","-","3.2","38.3"
"86","Malik Davis","RB","DAL","-","-","-","-","-","-","-","6.1","BYE","3.8","5.5","-","8.9","-","-","-","8.2","1.9","5.7","34.4"
"87","Jordan Mason","RB","SF","0","0","0.7","-","0","-","-","-","BYE","-","1.4","2.5","5.1","5.6","6.4","0","7.3","2.8","2.7","31.8"
"88","Avery Williams","RB","ATL","-","1.6","0.9","2.1","10.1","1.8","0.4","2.7","1.2","2.5","-2","0","0","BYE","3","5","1","1.2","2","31.5"
"89","C.J. Ham","RB","MIN","1.6","-","3.5","0","-","0.3","BYE","0","-","6.3","-","-","0","1.9","7.5","1.5","-","8.7","2.8","31.3"
"90","Craig Reynolds","RB","DET","-","3.9","2.8","5.2","12.2","BYE","6","0.7","0","-","-","-","-","-","-","-","-","-","4.4","30.8"
"91","Kyren Williams","RB","LAR","-","-","-","-","-","-","BYE","-","-","6.9","5.4","9","0.9","3.9","0.7","3.1","0.6","-","3.8","30.5"
"92","Gary Brightwell","RB","NYG","0","1.4","-","0","6.5","0","-","0","BYE","0","0","6.9","0","6.1","0","-0.1","0.9","7.3","1.9","29"
"93","Mike Boone","RB","CAR","1.2","-","0","3.9","11.5","1.4","2.3","-","-","-","-","-","3.6","4.9","-","-","-","-","3.6","28.8"
"93","Brandon Bolden","RB","LV","10.8","-","4.1","0.9","6.4","BYE","0","-","2","-","1.4","-","-","0","0","0","3.2","0","2.4","28.8"
"95","Pierre Strong Jr.","RB","CLE","-","0","-","-","-","0.5","-","0","0","-","0","0","-","17","6.7","3","0","-","2.7","27.2"
"96","Jonathan Williams","RB","WAS","0","-","0.6","4.8","0","-","-","-","-","-","-","2.2","0.1","BYE","-","6.1","6.3","6.1","2.9","26.2"
"97","Hassan Haskins","RB","TEN","-","4.7","0","0","0","BYE","1.5","0","1.7","0","0","0","-","-","3.5","3.7","7.3","3.6","1.9","26"
"98","Sony Michel","RB","FA","1.2","2.9","4.1","5.7","0","7.2","2.3","-","1.2","0.2","0.1","-","-","-","-","-","-","-","2.5","24.9"
"99","Malcolm Brown","RB","FA","-","-","-","-","-","3.8","-","1","2.9","-","-","-","-","3.7","0","3.1","8.3","-","3.3","22.8"
"100","Reggie Gilliam","RB","BUF","-","9.7","4.2","-","-","4.8","BYE","-","-","-","0","0","-","-","-","2.2","1.7","0","2.8","22.6"
"101","Tevin Coleman","RB","FA","-","-","-","-","21.7","0.3","-","-","-","-","-","-","-","-","0","-","-","-","7.3","22"
"102","Corey Clement","RB","FA","-","-","-","-","-","-","-","-","-","-","0","1.8","-","3.1","-","-","3.2","13.8","4.4","21.9"
"103","Darrel Williams","RB","FA","-","14.2","0.7","1.9","0.9","-","-","3.4","-","-","-","-","-","-","-","-","-","-","4.2","21.1"
"104","Derek Watt","RB","FA","-","0.2","-","-","1.1","0","0","8.6","-","0.5","-","1.5","1.7","-","0.2","0","0.3","6.1","1.7","20.2"
"105","Patrick Ricard","RB","BAL","1.7","0.5","2.2","5","-","0","4","0","1.6","BYE","0.4","3.4","1","0.2","0","-","-","-","1.5","20"
"106","Royce Freeman","RB","LAR","-","-","-","-","-","-","BYE","-","-","-","-","0","-","-","6.6","4.8","6.9","0.7","3.8","19"
"107","Benny Snell Jr.","RB","FA","0","-","-","0","-","-","0","-","-","0","-","13.8","4.5","0.4","-","0","-","0","2.1","18.7"
"108","Zander Horvath","RB","FA","8.8","7.1","0","0","0.3","1","-","-","-","1.1","0.3","-","-","-","-","-","-","-","2.3","18.6"
"109","Keaontay Ingram","RB","KC","-","-","-","-","-","0.7","11.7","0","0.2","0.5","1.9","0.5","-","0.1","0","0.2","-","2.3","1.6","18.1"
"110","Ronald Jones II","RB","FA","-","-","-","-","-","-","-","-","-","-","-","4.4","-","-","0.6","0.4","0.3","10.5","3.2","16.2"
"111","Phillip Lindsay","RB","FA","-","-","-","-","8.4","6.2","-","-","0.2","-","-","-","-","-","-","-","-","-","4.9","14.8"
"112","Jordan Wilkins","RB","FA","-","-","-","-","-","-","-","-","6.8","1.8","-","-","-","-","-","0.4","5.7","-","3.7","14.7"
"113","Salvon Ahmed","RB","MIA","-","-","-","-","-","-","-","0.2","0","1.1","BYE","-","-","0.1","10.3","-","1.8","0.7","2","14.2"
"114","Chris Evans","RB","CIN","-","-","1.4","0","0","0","0","3.6","0","BYE","-","0","7.8","-","0","-","-","-","1.3","12.8"
"115","Kene Nwangwu","RB","MIN","0","0","0","0","0","0","BYE","0","0","0","1.6","6","-","-","0","-","0","3.9","0.8","11.5"
"116","Kevin Harris","RB","NE","-","-","-","-","-","0.5","-","-","-","BYE","-","-","-0.1","8.6","1.9","0.3","-","-","2.2","11.2"
"117","Darrynton Evans","RB","BUF","-","-","-","-","-","-","BYE","-","-","-","-","7.7","2.1","-","0.9","-","-","-","3.6","10.7"
"118","Tony Jones Jr.","RB","ARI","-","4","-","-","-","-","-","-","-","-","-","-","5.2","1.2","-","-","-","-","3.5","10.4"
"119","Ty Montgomery II","RB","FA","10.3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","10.3","10.3"
"120","Snoop Conner","RB","DAL","-","-","-","-","-","-","-","-","BYE","-","-","1.1","0.6","-","0.3","0.5","7.7","-","2","10.2"
"120","Ke'Shawn Vaughn","RB","NE","-","-","-","0","-","0","-","-","0.4","2.3","-","1.5","-","-","0","0.6","0","5.4","1.1","10.2"
"122","Ronnie Rivers","RB","LAR","-","-","-","-","-","2.4","BYE","7.6","-","-","-","-","-","-","-","-","-","-","5","10"
"123","Tyrion Davis-Price","RB","SF","-","3.3","-","-","-","-","0.4","-","BYE","-","-","-","-","-","-","3","0.5","2.7","2","9.9"
"124","Myles Gaskin","RB","MIN","-","-","-","-","6.3","-","BYE","-","-","-","-","3.1","-","-","-","-","-","-","4.7","9.4"
"124","Tyler Badie","RB","DEN","-","-","-","-","-","-","-","-","BYE","-","-","-","-","-","-","-","-","9.4","9.4","9.4"
"126","David Johnson","RB","FA","-","-","-","-","-","-","-","-","-","-","1.7","-","-","-","-0.8","3.4","-","4.8","2.3","9.1"
"127","Isaiah Spiller","RB","LAC","-","-","-","-","-","-","-0.5","BYE","2.9","0.3","4.2","1.5","-","-","-","-","-","-","1.7","8.4"
"128","Julius Chestnut","RB","TEN","-","-","-","-","-","BYE","-","-","-","-","-","-","1.3","2.8","0","0","4.2","0","1.4","8.3"
"129","Trayveon Williams","RB","CIN","-","-","-","-","-","-","-","0","-","BYE","0.7","5.2","0.3","1.8","0","0","0","0","0.9","8"
"130","Jaret Patterson","RB","LAC","-","-","-","-","-","-","-","BYE","-","-","-","-","-","-","-","-","0","7.8","3.9","7.8"
"131","Spencer Brown","RB","CAR","-","-","-","-","-","-","-","2.7","4.6","-","-","-","BYE","-","-","-","-","-","3.7","7.3"
"132","Zamir White","RB","LV","-","0.2","-","2.4","-0.7","BYE","0.2","-","-0.1","-0.1","-","2.8","0.6","0.9","0.4","-","-","0.4","0.6","7"
"133","Trestan Ebner","RB","FA","0","0","2.3","2.8","-","-","0.8","-0.5","-","-","0.8","-","0","-","0","-","0","0","0.6","6.2"
"134","Anthony McFarland Jr.","RB","FA","-","-","-","-","-","-","-","-","-","-","-","6.1","-","-","-","-","-","-","6.1","6.1"
"135","Jakob Johnson","RB","LV","1.1","-","0","-","1.5","BYE","0","-","0","0","1","0","-","1.1","0","-","-","1.3","0.5","6"
"136","Patrick Taylor Jr.","RB","GB","-","-","-","0","-","-","-","0","-","-","0","-","0.6","BYE","1.5","2.7","1","-","0.8","5.8"
"137","Dwayne Washington","RB","DEN","-","1.8","0","-","0","-","0","1.3","2.4","-","-","0","-","-","-","-","-","-","0.8","5.5"
"138","D'Ernest Johnson","RB","JAC","0","-","-","0","-","2.9","0","1.7","-","0.8","0","-","-","-","0","0","0","-","0.5","5.4"
"139","Larry Rountree III","RB","FA","-","-","-","-","-","-","-","-","-","0","-","-","-","-","-","-","3.8","1.5","1.8","5.3"
"140","Jonathan Ward","RB","TEN","0","-","-","-","-","BYE","-","-","-","-","-","-","-","-","-","0","4","1.2","1.3","5.2"
"141","Adam Prentice","RB","NO","-","1.2","-","-","-","-","-","-","-","-","-","0","0.2","BYE","1.3","0.5","1.6","-","0.8","4.8"
"142","Giovani Bernard","RB","FA","-","0","-","-","-","-","-","-","-","-","-","-","-","-","0","0","-","4.7","1.2","4.7"
"143","Mike Davis","RB","FA","1.1","0.4","-","-","0.3","-","-","-","1.7","-","0.7","-","-","-","-","-","-","-","0.8","4.2"
"144","Michael Burton","RB","DEN","0","1.8","0.2","-","-","0","0","-","1.9","-0.1","0","-","0","0","0","-","0","-","0.3","3.8"
"145","J.J. Taylor","RB","HOU","-","-","-","-","-","BYE","-","-","2.7","-","-","-","-","-","-","-","-","-","2.7","2.7"
"146","Demetric Felton Jr.","RB","CIN","0","0.9","-","-","-","-","-","0","-","BYE","-","-","0","0","1.5","-","-","-","0.4","2.4"
"147","Ty Chandler","RB","MIN","-","-","-","-","0","-","BYE","-","-","-","-","-","-","-","-","-","-","2","1","2"
"147","Keith Smith","RB","ATL","-","-","-","0","0","2","-","0","0","0","-","-","0","BYE","-","0","0","0","0.2","2"
"149","Trey Sermon","RB","IND","-","-","-","1.9","-","-","-","-","-","-","-","-","-","BYE","-","-","-","-","1.9","1.9"
"149","Damarea Crockett","RB","FA","-","-","-","-","-","-","-","-","-","1.9","-","-","-","-","-","-","-","-","1.9","1.9"
"151","Devine Ozigbo","RB","FA","-","-","-","-","0.2","-","-","-","-","-","-","1.3","-","-","0.2","-","-","-","0.6","1.7"
"151","Godwin Igwebuike","RB","PIT","-","-","-","-","-","-","-","-","BYE","-","-","-","-","0","0","0","1.7","0","0.3","1.7"
"153","Ty'Son Williams","RB","FA","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","1.5","1.5","1.5"
"154","Jerome Ford","RB","CLE","0","0","0","0","-","-","-","-","BYE","0","0","0","0.3","0","0","0","0.9","0","0.1","1.2"
"155","Reggie Bonnafon","RB","FA","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.8","0.8","0.8"
"156","Kylin Hill","RB","FA","-","-","-","-","-","-","-","-","0.7","-","-","-","-","-","-","-","-","-","0.7","0.7"
"157","Duke Johnson Jr.","RB","FA","-","-","-","-","-","-","-","-","-","0.4","-","-","-","-","-","-","-","-","0.4","0.4"
"158","Damien Williams","RB","FA","0.2","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.2","0.2"
"159","Jordan Howard","RB","FA","-","-","-","-","-","-","-","-","-","0.1","-","-","-","-","-","-","-","-","0.1","0.1"
"160","Bryant Koback","RB","SEA","-","-","-","-","-","-","-","-","-","-","BYE","-","0","-","-","-","0","-","0","0"
"160","Brandin Bryant","RB","FA","-","0","-","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0"
"160","Jashaun Corbin","RB","NYG","-","-","-","-","-","-","-","-","BYE","-","-","0","-","-","-","-","-","0","0","0"
"160","Kenjon Barner","RB","FA","-","-","-","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0"
"160","Khari Blasingame","RB","CHI","-","-","0","-","-","0","-","-","-","-","-","0","-","BYE","0","0","-","-","0","0"
"160","Jermar Jefferson","RB","DET","0","-","-","-","-","BYE","-","-","-","-","-","-","-","-","-","-","-","-","0","0"
"160","Brittain Brown","RB","LV","-","-","-","-","-","BYE","-","-","-","-","0","-","-","-","-","-","-","-","0","0"
"160","Ben Mason","RB","FA","-","-","-","-","-","-","-","-","-","-","0","-","-","-","-","-","-","-","0","0"
"160","Jake Funk","RB","DET","-","-","-","0","-","BYE","-","-","-","-","-","-","-","-","-","-","-","-","0","0"
"160","Sandro Platzgummer","RB","FA","-","-","-","-","-","-","-","-","-","0","-","-","-","-","-","-","-","-","0","0"
"160","La'Mical Perine","RB","KC","-","-","-","-","-","-","-","BYE","0","-","-","-","-","-","-","-","-","-","0","0"
"160","Qadree Ollison","RB","FA","0","-","-","-","-","-","-","-","-","0","-","-","-","-","-","-","0","-","0","0"
"160","Cullen Gillaspia","RB","FA","-","-","-","-","0","0","-","0","0","-","-","-","-","-","-","-","-","-","0","0"
"160","Rico Dowdle","RB","DAL","0","0","-","-","-","-","-","-","BYE","-","-","-","-","-","-","-","-","-","0","0"
"160","John Lovett","RB","FA","-","-","-","-","-","0","-","-","-","-","-","-","-","-","-","-","-","-","0","0"
"160","Trenton Cannon","RB","FA","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","-","0","0"
"176","Taiwan Jones","RB","FA","0","0","-","-","0","-","-","-","-","-","-","-","-","0","0","0","-","-2","-0.3","-2"
""
""
