"#","Player","Pos","Team","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","AVG","TTL"
"27","Darrell Henderson Jr.","RB","FA","15.7","17.2","-","16.6","16.9","24.7","9.4","22.3","8.8","8.1","-","17.3","-","-","4.7","1.7","-","-","13.6","163.4"
"28","Tony Pollard","RB","DAL","8.3","23","7.5","6.7","14.3","9.3","BYE","3.7","5.3","15.8","9","16.8","15.4","-","11.7","7","8.8","-","10.8","162.6"
"29","Michael Carter","RB","ARI","3","10.8","4.9","10.4","14.8","-","16.4","32.2","9.6","18.2","7.5","BYE","-","-","3","14.4","7.3","1.9","11","154.4"
"30","Saquon Barkley","RB","NYG","3.7","8.9","21.4","29.6","0.9","0","-","-","-","BYE","11.6","9.3","13.4","18.5","9.4","3.8","10.2","7.9","10.6","148.6"
"31","Devonta Freeman","RB","FA","-","2.9","0.8","0.4","6.5","11.3","12.9","-","16.3","8.8","20","7","20.7","12.2","3.4","10","8.7","4.7","9.2","146.6"
"32","Sony Michel","RB","FA","0.2","4.6","10.9","-0.9","11.5","4.2","0.4","7.6","10.6","5.1","-","3.5","21.9","7.9","13.5","20.5","18.9","5.9","8.6","146.3"
"33","Devontae Booker","RB","FA","2.3","2.1","-","2.2","20.8","10.9","14.6","17.5","15.2","-","3","3.7","9.4","12.4","10.2","8.6","6.6","4.6","9","144.1"
"34","Chase Edmonds","RB","TB","14.6","12.5","14.5","17.9","4.4","8","10","15.9","0.3","-","-","-","-","-","5.3","26.7","13.2","-","11.9","143.3"
"35","Mike Davis","RB","FA","10.2","13.3","11","10.6","12.1","-","1","11.6","2.8","1.8","5.1","7.1","16.9","13.6","2.1","4.5","12.7","1.8","8.1","138.2"
"36","Chuba Hubbard","RB","CAR","2.4","1","10.9","9.1","18.4","13.5","9.6","14.1","4.6","8.7","-","0.6","BYE","9.3","5.1","0.9","15.8","13.6","8.6","137.6"
"37","J.D. McKissic","RB","FA","0.8","20.3","5.8","16.9","1.7","19","9.6","17.3","-","7.9","6","22.6","-","-","-","-","-","-","11.6","127.9"
"38","Christian McCaffrey","RB","SF","27.7","24.7","6","-","-","BYE","-","-","14.6","26.1","24.9","3.5","-","-","-","-","-","-","18.2","127.5"
"39","Alexander Mattison","RB","MIN","1.6","3.8","23.1","2","26.3","1","BYE","2","1.3","5","0.5","10.8","21.4","2.7","-","16","5.3","3.1","7.9","125.9"
